"","Key","Anno","Mese","P1","P2","Total"
"4592","Zona_23-Area_63-Sottoarea_126",2015,8,92,49,141
"4593","Zona_23-Area_63-Sottoarea_126",2015,9,141,92,233
"4594","Zona_23-Area_63-Sottoarea_126",2015,10,162,85,247
"4595","Zona_23-Area_63-Sottoarea_126",2015,11,153,64,217
"4596","Zona_23-Area_63-Sottoarea_126",2015,12,144,55,199
"4597","Zona_23-Area_63-Sottoarea_126",2016,1,144,57,201
"4598","Zona_23-Area_63-Sottoarea_126",2016,2,149,73,222
"4599","Zona_23-Area_63-Sottoarea_126",2016,3,168,93,261
"4600","Zona_23-Area_63-Sottoarea_126",2016,4,133,65,198
"4601","Zona_23-Area_63-Sottoarea_126",2016,5,86,45,131
"4602","Zona_23-Area_63-Sottoarea_126",2016,6,0,0,0
"4603","Zona_23-Area_63-Sottoarea_126",2016,7,0,0,0
"4604","Zona_23-Area_63-Sottoarea_126",2016,8,0,0,0
"4605","Zona_23-Area_63-Sottoarea_126",2016,9,0,0,0
"4606","Zona_23-Area_63-Sottoarea_126",2016,10,0,0,0
"4607","Zona_23-Area_63-Sottoarea_126",2016,11,0,0,0
"4608","Zona_23-Area_63-Sottoarea_126",2016,12,0,0,0
"4609","Zona_23-Area_64-Sottoarea_127",2014,1,146,59,205
"4610","Zona_23-Area_64-Sottoarea_127",2014,2,137,65,202
"4611","Zona_23-Area_64-Sottoarea_127",2014,3,121,48,169
"4612","Zona_23-Area_64-Sottoarea_127",2014,4,145,64,209
"4613","Zona_23-Area_64-Sottoarea_127",2014,5,166,62,228
"4614","Zona_23-Area_64-Sottoarea_127",2014,6,143,55,198
"4615","Zona_23-Area_64-Sottoarea_127",2014,7,157,54,211
"4616","Zona_23-Area_64-Sottoarea_127",2014,8,111,42,153
"4617","Zona_23-Area_64-Sottoarea_127",2014,9,159,49,208
"4618","Zona_23-Area_64-Sottoarea_127",2014,10,214,78,292
"4619","Zona_23-Area_64-Sottoarea_127",2014,11,177,80,257
"4620","Zona_23-Area_64-Sottoarea_127",2014,12,154,77,231
"4621","Zona_23-Area_64-Sottoarea_127",2015,1,177,73,250
"4622","Zona_23-Area_64-Sottoarea_127",2015,2,183,103,286
"4623","Zona_23-Area_64-Sottoarea_127",2015,3,207,81,288
"4624","Zona_23-Area_64-Sottoarea_127",2015,4,176,86,262
"4625","Zona_23-Area_64-Sottoarea_127",2015,5,176,93,269
"4626","Zona_23-Area_64-Sottoarea_127",2015,6,163,76,239
"4627","Zona_23-Area_64-Sottoarea_127",2015,7,159,73,232
"4628","Zona_23-Area_64-Sottoarea_127",2015,8,120,52,172
"4629","Zona_23-Area_64-Sottoarea_127",2015,9,185,69,254
"4630","Zona_23-Area_64-Sottoarea_127",2015,10,203,89,292
"4631","Zona_23-Area_64-Sottoarea_127",2015,11,200,95,295
"4632","Zona_23-Area_64-Sottoarea_127",2015,12,157,76,233
"4633","Zona_23-Area_64-Sottoarea_127",2016,1,176,78,254
"4634","Zona_23-Area_64-Sottoarea_127",2016,2,189,93,282
"4635","Zona_23-Area_64-Sottoarea_127",2016,3,215,105,320
"4636","Zona_23-Area_64-Sottoarea_127",2016,4,180,73,253
"4637","Zona_23-Area_64-Sottoarea_127",2016,5,118,38,156
"4638","Zona_23-Area_64-Sottoarea_127",2016,6,0,0,0
"4639","Zona_23-Area_64-Sottoarea_127",2016,7,0,0,0
"4640","Zona_23-Area_64-Sottoarea_127",2016,8,0,0,0
"4641","Zona_23-Area_64-Sottoarea_127",2016,9,0,0,0
"4642","Zona_23-Area_64-Sottoarea_127",2016,10,0,0,0
"4643","Zona_23-Area_64-Sottoarea_127",2016,11,0,0,0
"4644","Zona_23-Area_64-Sottoarea_127",2016,12,0,0,0
"4645","Zona_23-Area_64-Sottoarea_128",2014,1,30,7,37
"4646","Zona_23-Area_64-Sottoarea_128",2014,2,33,12,45
"4647","Zona_23-Area_64-Sottoarea_128",2014,3,27,8,35
"4648","Zona_23-Area_64-Sottoarea_128",2014,4,31,11,42
"4649","Zona_23-Area_64-Sottoarea_128",2014,5,32,10,42
"4650","Zona_23-Area_64-Sottoarea_128",2014,6,24,4,28
"4651","Zona_23-Area_64-Sottoarea_128",2014,7,30,8,38
"4652","Zona_23-Area_64-Sottoarea_128",2014,8,22,5,27
"4653","Zona_23-Area_64-Sottoarea_128",2014,9,31,10,41
"4654","Zona_23-Area_64-Sottoarea_128",2014,10,37,17,54
"4655","Zona_23-Area_64-Sottoarea_128",2014,11,30,23,53
"4656","Zona_23-Area_64-Sottoarea_128",2014,12,27,20,47
"4657","Zona_23-Area_64-Sottoarea_128",2015,1,30,11,41
"4658","Zona_23-Area_64-Sottoarea_128",2015,2,35,23,58
"4659","Zona_23-Area_64-Sottoarea_128",2015,3,32,17,49
"4660","Zona_23-Area_64-Sottoarea_128",2015,4,30,13,43
"4661","Zona_23-Area_64-Sottoarea_128",2015,5,27,17,44
"4662","Zona_23-Area_64-Sottoarea_128",2015,6,26,18,44
"4663","Zona_23-Area_64-Sottoarea_128",2015,7,26,15,41
"4664","Zona_23-Area_64-Sottoarea_128",2015,8,24,4,28
"4665","Zona_23-Area_64-Sottoarea_128",2015,9,41,16,57
"4666","Zona_23-Area_64-Sottoarea_128",2015,10,31,16,47
"4667","Zona_23-Area_64-Sottoarea_128",2015,11,31,21,52
"4668","Zona_23-Area_64-Sottoarea_128",2015,12,25,15,40
"4669","Zona_23-Area_64-Sottoarea_128",2016,1,33,14,47
"4670","Zona_23-Area_64-Sottoarea_128",2016,2,35,21,56
"4671","Zona_23-Area_64-Sottoarea_128",2016,3,34,20,54
"4672","Zona_23-Area_64-Sottoarea_128",2016,4,34,12,46
"4673","Zona_23-Area_64-Sottoarea_128",2016,5,23,10,33
"4674","Zona_23-Area_64-Sottoarea_128",2016,6,0,0,0
"4675","Zona_23-Area_64-Sottoarea_128",2016,7,0,0,0
"4676","Zona_23-Area_64-Sottoarea_128",2016,8,0,0,0
"4677","Zona_23-Area_64-Sottoarea_128",2016,9,0,0,0
"4678","Zona_23-Area_64-Sottoarea_128",2016,10,0,0,0
"4679","Zona_23-Area_64-Sottoarea_128",2016,11,0,0,0
"4680","Zona_23-Area_64-Sottoarea_128",2016,12,0,0,0
"4681","Zona_24-Area_65-Sottoarea_129",2014,1,195,107,302
"4682","Zona_24-Area_65-Sottoarea_129",2014,2,291,90,381
"4683","Zona_24-Area_65-Sottoarea_129",2014,3,208,73,281
"4684","Zona_24-Area_65-Sottoarea_129",2014,4,242,65,307
"4685","Zona_24-Area_65-Sottoarea_129",2014,5,256,71,327
"4686","Zona_24-Area_65-Sottoarea_129",2014,6,243,70,313
"4687","Zona_24-Area_65-Sottoarea_129",2014,7,241,63,304
"4688","Zona_24-Area_65-Sottoarea_129",2014,8,200,54,254
"4689","Zona_24-Area_65-Sottoarea_129",2014,9,236,58,294
"4690","Zona_24-Area_65-Sottoarea_129",2014,10,301,94,395
"4691","Zona_24-Area_65-Sottoarea_129",2014,11,274,77,351
"4692","Zona_24-Area_65-Sottoarea_129",2014,12,217,82,299
"4693","Zona_24-Area_65-Sottoarea_129",2015,1,222,73,295
"4694","Zona_24-Area_65-Sottoarea_129",2015,2,234,92,326
"4695","Zona_24-Area_65-Sottoarea_129",2015,3,270,178,448
"4696","Zona_24-Area_65-Sottoarea_129",2015,4,228,100,328
"4697","Zona_24-Area_65-Sottoarea_129",2015,5,228,113,341
"4698","Zona_24-Area_65-Sottoarea_129",2015,6,208,81,289
"4699","Zona_24-Area_65-Sottoarea_129",2015,7,199,88,287
"4700","Zona_24-Area_65-Sottoarea_129",2015,8,156,59,215
"4701","Zona_24-Area_65-Sottoarea_129",2015,9,230,80,310
"4702","Zona_24-Area_65-Sottoarea_129",2015,10,256,97,353
"4703","Zona_24-Area_65-Sottoarea_129",2015,11,223,100,323
"4704","Zona_24-Area_65-Sottoarea_129",2015,12,225,82,307
"4705","Zona_24-Area_65-Sottoarea_129",2016,1,231,73,304
"4706","Zona_24-Area_65-Sottoarea_129",2016,2,241,84,325
"4707","Zona_24-Area_65-Sottoarea_129",2016,3,244,106,350
"4708","Zona_24-Area_65-Sottoarea_129",2016,4,205,89,294
"4709","Zona_24-Area_65-Sottoarea_129",2016,5,139,57,196
"4710","Zona_24-Area_65-Sottoarea_129",2016,6,0,0,0
"4711","Zona_24-Area_65-Sottoarea_129",2016,7,0,0,0
"4712","Zona_24-Area_65-Sottoarea_129",2016,8,0,0,0
"4713","Zona_24-Area_65-Sottoarea_129",2016,9,0,0,0
"4714","Zona_24-Area_65-Sottoarea_129",2016,10,0,0,0
"4715","Zona_24-Area_65-Sottoarea_129",2016,11,0,0,0
"4716","Zona_24-Area_65-Sottoarea_129",2016,12,0,0,0
"4717","Zona_24-Area_66-Sottoarea_130",2014,1,134,66,200
"4718","Zona_24-Area_66-Sottoarea_130",2014,2,189,71,260
"4719","Zona_24-Area_66-Sottoarea_130",2014,3,125,65,190
"4720","Zona_24-Area_66-Sottoarea_130",2014,4,156,73,229
"4721","Zona_24-Area_66-Sottoarea_130",2014,5,162,69,231
"4722","Zona_24-Area_66-Sottoarea_130",2014,6,145,58,203
"4723","Zona_24-Area_66-Sottoarea_130",2014,7,139,59,198
"4724","Zona_24-Area_66-Sottoarea_130",2014,8,124,52,176
"4725","Zona_24-Area_66-Sottoarea_130",2014,9,147,53,200
"4726","Zona_24-Area_66-Sottoarea_130",2014,10,200,73,273
"4727","Zona_24-Area_66-Sottoarea_130",2014,11,172,80,252
"4728","Zona_24-Area_66-Sottoarea_130",2014,12,174,65,239
"4729","Zona_24-Area_66-Sottoarea_130",2015,1,179,60,239
"4730","Zona_24-Area_66-Sottoarea_130",2015,2,184,79,263
"4731","Zona_24-Area_66-Sottoarea_130",2015,3,203,108,311
"4732","Zona_24-Area_66-Sottoarea_130",2015,4,185,90,275
"4733","Zona_24-Area_66-Sottoarea_130",2015,5,168,87,255
"4734","Zona_24-Area_66-Sottoarea_130",2015,6,198,70,268
"4735","Zona_24-Area_66-Sottoarea_130",2015,7,184,73,257
"4736","Zona_24-Area_66-Sottoarea_130",2015,8,142,50,192
"4737","Zona_24-Area_66-Sottoarea_130",2015,9,195,75,270
"4738","Zona_24-Area_66-Sottoarea_130",2015,10,234,83,317
"4739","Zona_24-Area_66-Sottoarea_130",2015,11,220,78,298
"4740","Zona_24-Area_66-Sottoarea_130",2015,12,200,66,266
"4741","Zona_24-Area_66-Sottoarea_130",2016,1,210,71,281
"4742","Zona_24-Area_66-Sottoarea_130",2016,2,223,89,312
"4743","Zona_24-Area_66-Sottoarea_130",2016,3,239,106,345
"4744","Zona_24-Area_66-Sottoarea_130",2016,4,211,78,289
"4745","Zona_24-Area_66-Sottoarea_130",2016,5,128,52,180
"4746","Zona_24-Area_66-Sottoarea_130",2016,6,0,0,0
"4747","Zona_24-Area_66-Sottoarea_130",2016,7,0,0,0
"4748","Zona_24-Area_66-Sottoarea_130",2016,8,0,0,0
"4749","Zona_24-Area_66-Sottoarea_130",2016,9,0,0,0
"4750","Zona_24-Area_66-Sottoarea_130",2016,10,0,0,0
"4751","Zona_24-Area_66-Sottoarea_130",2016,11,0,0,0
"4752","Zona_24-Area_66-Sottoarea_130",2016,12,0,0,0
"4753","Zona_24-Area_67-Sottoarea_131",2014,1,130,64,194
"4754","Zona_24-Area_67-Sottoarea_131",2014,2,140,76,216
"4755","Zona_24-Area_67-Sottoarea_131",2014,3,134,66,200
"4756","Zona_24-Area_67-Sottoarea_131",2014,4,142,67,209
"4757","Zona_24-Area_67-Sottoarea_131",2014,5,161,69,230
"4758","Zona_24-Area_67-Sottoarea_131",2014,6,141,60,201
"4759","Zona_24-Area_67-Sottoarea_131",2014,7,153,69,222
"4760","Zona_24-Area_67-Sottoarea_131",2014,8,116,43,159
"4761","Zona_24-Area_67-Sottoarea_131",2014,9,140,46,186
"4762","Zona_24-Area_67-Sottoarea_131",2014,10,186,82,268
"4763","Zona_24-Area_67-Sottoarea_131",2014,11,157,93,250
"4764","Zona_24-Area_67-Sottoarea_131",2014,12,174,83,257
"4765","Zona_24-Area_67-Sottoarea_131",2015,1,179,84,263
"4766","Zona_24-Area_67-Sottoarea_131",2015,2,181,100,281
"4767","Zona_24-Area_67-Sottoarea_131",2015,3,190,118,308
"4768","Zona_24-Area_67-Sottoarea_131",2015,4,176,92,268
"4769","Zona_24-Area_67-Sottoarea_131",2015,5,173,89,262
"4770","Zona_24-Area_67-Sottoarea_131",2015,6,168,83,251
"4771","Zona_24-Area_67-Sottoarea_131",2015,7,161,83,244
"4772","Zona_24-Area_67-Sottoarea_131",2015,8,118,48,166
"4773","Zona_24-Area_67-Sottoarea_131",2015,9,173,89,262
"4774","Zona_24-Area_67-Sottoarea_131",2015,10,197,101,298
"4775","Zona_24-Area_67-Sottoarea_131",2015,11,180,98,278
"4776","Zona_24-Area_67-Sottoarea_131",2015,12,169,73,242
"4777","Zona_24-Area_67-Sottoarea_131",2016,1,183,67,250
"4778","Zona_24-Area_67-Sottoarea_131",2016,2,211,89,300
"4779","Zona_24-Area_67-Sottoarea_131",2016,3,222,100,322
"4780","Zona_24-Area_67-Sottoarea_131",2016,4,208,90,298
"4781","Zona_24-Area_67-Sottoarea_131",2016,5,125,74,199
"4782","Zona_24-Area_67-Sottoarea_131",2016,6,0,0,0
"4783","Zona_24-Area_67-Sottoarea_131",2016,7,0,0,0
"4784","Zona_24-Area_67-Sottoarea_131",2016,8,0,0,0
"4785","Zona_24-Area_67-Sottoarea_131",2016,9,0,0,0
"4786","Zona_24-Area_67-Sottoarea_131",2016,10,0,0,0
"4787","Zona_24-Area_67-Sottoarea_131",2016,11,0,0,0
"4788","Zona_24-Area_67-Sottoarea_131",2016,12,0,0,0
"4789","Zona_25-Area_60-Sottoarea_26",2014,1,122,61,183
"4790","Zona_25-Area_60-Sottoarea_26",2014,2,116,64,180
"4791","Zona_25-Area_60-Sottoarea_26",2014,3,91,55,146
"4792","Zona_25-Area_60-Sottoarea_26",2014,4,117,58,175
"4793","Zona_25-Area_60-Sottoarea_26",2014,5,121,59,180
"4794","Zona_25-Area_60-Sottoarea_26",2014,6,110,53,163
"4795","Zona_25-Area_60-Sottoarea_26",2014,7,128,52,180
"4796","Zona_25-Area_60-Sottoarea_26",2014,8,95,48,143
"4797","Zona_25-Area_60-Sottoarea_26",2014,9,124,57,181
"4798","Zona_25-Area_60-Sottoarea_26",2014,10,151,79,230
"4799","Zona_25-Area_60-Sottoarea_26",2014,11,132,73,205
"4800","Zona_25-Area_60-Sottoarea_26",2014,12,135,86,221
"4801","Zona_25-Area_60-Sottoarea_26",2015,1,134,86,220
"4802","Zona_25-Area_60-Sottoarea_26",2015,2,134,92,226
"4803","Zona_25-Area_60-Sottoarea_26",2015,3,147,96,243
"4804","Zona_25-Area_60-Sottoarea_26",2015,4,124,86,210
"4805","Zona_25-Area_60-Sottoarea_26",2015,5,116,84,200
"4806","Zona_25-Area_60-Sottoarea_26",2015,6,133,78,211
"4807","Zona_25-Area_60-Sottoarea_26",2015,7,132,106,238
"4808","Zona_25-Area_60-Sottoarea_26",2015,8,103,57,160
"4809","Zona_25-Area_60-Sottoarea_26",2015,9,169,66,235
"4810","Zona_25-Area_60-Sottoarea_26",2015,10,189,93,282
"4811","Zona_25-Area_60-Sottoarea_26",2015,11,162,146,308
"4812","Zona_25-Area_60-Sottoarea_26",2015,12,143,80,223
"4813","Zona_25-Area_60-Sottoarea_26",2016,1,152,98,250
"4814","Zona_25-Area_60-Sottoarea_26",2016,2,183,114,297
"4815","Zona_25-Area_60-Sottoarea_26",2016,3,192,100,292
"4816","Zona_25-Area_60-Sottoarea_26",2016,4,162,71,233
"4817","Zona_25-Area_60-Sottoarea_26",2016,5,97,39,136
"4818","Zona_25-Area_60-Sottoarea_26",2016,6,0,0,0
"4819","Zona_25-Area_60-Sottoarea_26",2016,7,0,0,0
"4820","Zona_25-Area_60-Sottoarea_26",2016,8,0,0,0
"4821","Zona_25-Area_60-Sottoarea_26",2016,9,0,0,0
"4822","Zona_25-Area_60-Sottoarea_26",2016,10,0,0,0
"4823","Zona_25-Area_60-Sottoarea_26",2016,11,0,0,0
"4824","Zona_25-Area_60-Sottoarea_26",2016,12,0,0,0
"4825","Zona_25-Area_60-Sottoarea_27",2014,1,116,39,155
"4826","Zona_25-Area_60-Sottoarea_27",2014,2,111,50,161
"4827","Zona_25-Area_60-Sottoarea_27",2014,3,88,42,130
"4828","Zona_25-Area_60-Sottoarea_27",2014,4,105,45,150
"4829","Zona_25-Area_60-Sottoarea_27",2014,5,115,42,157
"4830","Zona_25-Area_60-Sottoarea_27",2014,6,107,40,147
"4831","Zona_25-Area_60-Sottoarea_27",2014,7,128,45,173
"4832","Zona_25-Area_60-Sottoarea_27",2014,8,103,39,142
"4833","Zona_25-Area_60-Sottoarea_27",2014,9,130,48,178
"4834","Zona_25-Area_60-Sottoarea_27",2014,10,156,66,222
"4835","Zona_25-Area_60-Sottoarea_27",2014,11,129,57,186
"4836","Zona_25-Area_60-Sottoarea_27",2014,12,136,48,184
"4837","Zona_25-Area_60-Sottoarea_27",2015,1,142,62,204
"4838","Zona_25-Area_60-Sottoarea_27",2015,2,129,65,194
"4839","Zona_25-Area_60-Sottoarea_27",2015,3,145,65,210
"4840","Zona_25-Area_60-Sottoarea_27",2015,4,115,67,182
"4841","Zona_25-Area_60-Sottoarea_27",2015,5,111,61,172
"4842","Zona_25-Area_60-Sottoarea_27",2015,6,125,61,186
"4843","Zona_25-Area_60-Sottoarea_27",2015,7,122,86,208
"4844","Zona_25-Area_60-Sottoarea_27",2015,8,104,41,145
"4845","Zona_25-Area_60-Sottoarea_27",2015,9,149,44,193
"4846","Zona_25-Area_60-Sottoarea_27",2015,10,143,62,205
"4847","Zona_25-Area_60-Sottoarea_27",2015,11,151,58,209
"4848","Zona_25-Area_60-Sottoarea_27",2015,12,139,44,183
"4849","Zona_25-Area_60-Sottoarea_27",2016,1,137,51,188
"4850","Zona_25-Area_60-Sottoarea_27",2016,2,143,56,199
"4851","Zona_25-Area_60-Sottoarea_27",2016,3,155,60,215
"4852","Zona_25-Area_60-Sottoarea_27",2016,4,132,45,177
"4853","Zona_25-Area_60-Sottoarea_27",2016,5,83,33,116
"4854","Zona_25-Area_60-Sottoarea_27",2016,6,0,0,0
"4855","Zona_25-Area_60-Sottoarea_27",2016,7,0,0,0
"4856","Zona_25-Area_60-Sottoarea_27",2016,8,0,0,0
"4857","Zona_25-Area_60-Sottoarea_27",2016,9,0,0,0
"4858","Zona_25-Area_60-Sottoarea_27",2016,10,0,0,0
"4859","Zona_25-Area_60-Sottoarea_27",2016,11,0,0,0
"4860","Zona_25-Area_60-Sottoarea_27",2016,12,0,0,0
"4861","Zona_25-Area_61-Sottoarea_144",2014,1,222,111,333
"4862","Zona_25-Area_61-Sottoarea_144",2014,2,287,122,409
"4863","Zona_25-Area_61-Sottoarea_144",2014,3,238,76,314
"4864","Zona_25-Area_61-Sottoarea_144",2014,4,261,91,352
"4865","Zona_25-Area_61-Sottoarea_144",2014,5,242,82,324
"4866","Zona_25-Area_61-Sottoarea_144",2014,6,268,77,345
"4867","Zona_25-Area_61-Sottoarea_144",2014,7,281,91,372
"4868","Zona_25-Area_61-Sottoarea_144",2014,8,202,66,268
"4869","Zona_25-Area_61-Sottoarea_144",2014,9,262,66,328
"4870","Zona_25-Area_61-Sottoarea_144",2014,10,298,102,400
"4871","Zona_25-Area_61-Sottoarea_144",2014,11,271,99,370
"4872","Zona_25-Area_61-Sottoarea_144",2014,12,273,105,378
"4873","Zona_25-Area_61-Sottoarea_144",2015,1,243,152,395
"4874","Zona_25-Area_61-Sottoarea_144",2015,2,259,167,426
"4875","Zona_25-Area_61-Sottoarea_144",2015,3,274,158,432
"4876","Zona_25-Area_61-Sottoarea_144",2015,4,250,128,378
"4877","Zona_25-Area_61-Sottoarea_144",2015,5,233,131,364
"4878","Zona_25-Area_61-Sottoarea_144",2015,6,256,137,393
"4879","Zona_25-Area_61-Sottoarea_144",2015,7,251,161,412
"4880","Zona_25-Area_61-Sottoarea_144",2015,8,186,87,273
"4881","Zona_25-Area_61-Sottoarea_144",2015,9,286,109,395
"4882","Zona_25-Area_61-Sottoarea_144",2015,10,300,135,435
"4883","Zona_25-Area_61-Sottoarea_144",2015,11,287,133,420
"4884","Zona_25-Area_61-Sottoarea_144",2015,12,252,115,367
"4885","Zona_25-Area_61-Sottoarea_144",2016,1,278,111,389
"4886","Zona_25-Area_61-Sottoarea_144",2016,2,324,139,463
"4887","Zona_25-Area_61-Sottoarea_144",2016,3,360,161,521
"4888","Zona_25-Area_61-Sottoarea_144",2016,4,383,111,494
"4889","Zona_25-Area_61-Sottoarea_144",2016,5,234,65,299
"4890","Zona_25-Area_61-Sottoarea_144",2016,6,0,0,0
"4891","Zona_25-Area_61-Sottoarea_144",2016,7,0,0,0
"4892","Zona_25-Area_61-Sottoarea_144",2016,8,0,0,0
"4893","Zona_25-Area_61-Sottoarea_144",2016,9,0,0,0
"4894","Zona_25-Area_61-Sottoarea_144",2016,10,0,0,0
"4895","Zona_25-Area_61-Sottoarea_144",2016,11,0,0,0
"4896","Zona_25-Area_61-Sottoarea_144",2016,12,0,0,0
"4897","Zona_26-Area_71-Sottoarea_98",2014,1,77,37,114
"4898","Zona_26-Area_71-Sottoarea_98",2014,2,80,41,121
"4899","Zona_26-Area_71-Sottoarea_98",2014,3,67,39,106
"4900","Zona_26-Area_71-Sottoarea_98",2014,4,73,41,114
"4901","Zona_26-Area_71-Sottoarea_98",2014,5,76,44,120
"4902","Zona_26-Area_71-Sottoarea_98",2014,6,81,36,117
"4903","Zona_26-Area_71-Sottoarea_98",2014,7,84,39,123
"4904","Zona_26-Area_71-Sottoarea_98",2014,8,54,32,86
"4905","Zona_26-Area_71-Sottoarea_98",2014,9,84,32,116
"4906","Zona_26-Area_71-Sottoarea_98",2014,10,104,56,160
"4907","Zona_26-Area_71-Sottoarea_98",2014,11,78,43,121
"4908","Zona_26-Area_71-Sottoarea_98",2014,12,77,43,120
"4909","Zona_26-Area_71-Sottoarea_98",2015,1,74,53,127
"4910","Zona_26-Area_71-Sottoarea_98",2015,2,86,52,138
"4911","Zona_26-Area_71-Sottoarea_98",2015,3,94,64,158
"4912","Zona_26-Area_71-Sottoarea_98",2015,4,84,48,132
"4913","Zona_26-Area_71-Sottoarea_98",2015,5,81,48,129
"4914","Zona_26-Area_71-Sottoarea_98",2015,6,93,38,131
"4915","Zona_26-Area_71-Sottoarea_98",2015,7,90,36,126
"4916","Zona_26-Area_71-Sottoarea_98",2015,8,85,32,117
"4917","Zona_26-Area_71-Sottoarea_98",2015,9,111,33,144
"4918","Zona_26-Area_71-Sottoarea_98",2015,10,115,45,160
"4919","Zona_26-Area_71-Sottoarea_98",2015,11,117,41,158
"4920","Zona_26-Area_71-Sottoarea_98",2015,12,103,35,138
"4921","Zona_26-Area_71-Sottoarea_98",2016,1,101,38,139
"4922","Zona_26-Area_71-Sottoarea_98",2016,2,124,39,163
"4923","Zona_26-Area_71-Sottoarea_98",2016,3,120,49,169
"4924","Zona_26-Area_71-Sottoarea_98",2016,4,104,36,140
"4925","Zona_26-Area_71-Sottoarea_98",2016,5,63,22,85
"4926","Zona_26-Area_71-Sottoarea_98",2016,6,0,0,0
"4927","Zona_26-Area_71-Sottoarea_98",2016,7,0,0,0
"4928","Zona_26-Area_71-Sottoarea_98",2016,8,0,0,0
"4929","Zona_26-Area_71-Sottoarea_98",2016,9,0,0,0
"4930","Zona_26-Area_71-Sottoarea_98",2016,10,0,0,0
"4931","Zona_26-Area_71-Sottoarea_98",2016,11,0,0,0
"4932","Zona_26-Area_71-Sottoarea_98",2016,12,0,0,0
"4933","Zona_26-Area_71-Sottoarea_99",2014,1,117,51,168
"4934","Zona_26-Area_71-Sottoarea_99",2014,2,127,56,183
"4935","Zona_26-Area_71-Sottoarea_99",2014,3,101,44,145
"4936","Zona_26-Area_71-Sottoarea_99",2014,4,112,47,159
"4937","Zona_26-Area_71-Sottoarea_99",2014,5,129,47,176
"4938","Zona_26-Area_71-Sottoarea_99",2014,6,122,41,163
"4939","Zona_26-Area_71-Sottoarea_99",2014,7,109,47,156
"4940","Zona_26-Area_71-Sottoarea_99",2014,8,87,36,123
"4941","Zona_26-Area_71-Sottoarea_99",2014,9,120,44,164
"4942","Zona_26-Area_71-Sottoarea_99",2014,10,168,51,219
"4943","Zona_26-Area_71-Sottoarea_99",2014,11,107,46,153
"4944","Zona_26-Area_71-Sottoarea_99",2014,12,133,65,198
"4945","Zona_26-Area_71-Sottoarea_99",2015,1,120,77,197
"4946","Zona_26-Area_71-Sottoarea_99",2015,2,142,61,203
"4947","Zona_26-Area_71-Sottoarea_99",2015,3,159,77,236
"4948","Zona_26-Area_71-Sottoarea_99",2015,4,142,59,201
"4949","Zona_26-Area_71-Sottoarea_99",2015,5,126,55,181
"4950","Zona_26-Area_71-Sottoarea_99",2015,6,130,52,182
"4951","Zona_26-Area_71-Sottoarea_99",2015,7,138,53,191
"4952","Zona_26-Area_71-Sottoarea_99",2015,8,105,40,145
"4953","Zona_26-Area_71-Sottoarea_99",2015,9,145,49,194
"4954","Zona_26-Area_71-Sottoarea_99",2015,10,172,50,222
"4955","Zona_26-Area_71-Sottoarea_99",2015,11,141,56,197
"4956","Zona_26-Area_71-Sottoarea_99",2015,12,125,48,173
"4957","Zona_26-Area_71-Sottoarea_99",2016,1,129,49,178
"4958","Zona_26-Area_71-Sottoarea_99",2016,2,150,55,205
"4959","Zona_26-Area_71-Sottoarea_99",2016,3,164,59,223
"4960","Zona_26-Area_71-Sottoarea_99",2016,4,153,47,200
"4961","Zona_26-Area_71-Sottoarea_99",2016,5,82,29,111
"4962","Zona_26-Area_71-Sottoarea_99",2016,6,0,0,0
"4963","Zona_26-Area_71-Sottoarea_99",2016,7,0,0,0
"4964","Zona_26-Area_71-Sottoarea_99",2016,8,0,0,0
"4965","Zona_26-Area_71-Sottoarea_99",2016,9,0,0,0
"4966","Zona_26-Area_71-Sottoarea_99",2016,10,0,0,0
"4967","Zona_26-Area_71-Sottoarea_99",2016,11,0,0,0
"4968","Zona_26-Area_71-Sottoarea_99",2016,12,0,0,0
"4969","Zona_27-Area_72-Sottoarea_92",2014,1,157,78,235
"4970","Zona_27-Area_72-Sottoarea_92",2014,2,176,98,274
"4971","Zona_27-Area_72-Sottoarea_92",2014,3,139,97,236
"4972","Zona_27-Area_72-Sottoarea_92",2014,4,169,95,264
"4973","Zona_27-Area_72-Sottoarea_92",2014,5,170,85,255
"4974","Zona_27-Area_72-Sottoarea_92",2014,6,173,80,253
"4975","Zona_27-Area_72-Sottoarea_92",2014,7,177,71,248
"4976","Zona_27-Area_72-Sottoarea_92",2014,8,111,57,168
"4977","Zona_27-Area_72-Sottoarea_92",2014,9,199,63,262
"4978","Zona_27-Area_72-Sottoarea_92",2014,10,223,79,302
"4979","Zona_27-Area_72-Sottoarea_92",2014,11,197,86,283
"4980","Zona_27-Area_72-Sottoarea_92",2014,12,154,71,225
"4981","Zona_27-Area_72-Sottoarea_92",2015,1,168,99,267
"4982","Zona_27-Area_72-Sottoarea_92",2015,2,171,96,267
"4983","Zona_27-Area_72-Sottoarea_92",2015,3,194,112,306
"4984","Zona_27-Area_72-Sottoarea_92",2015,4,162,86,248
"4985","Zona_27-Area_72-Sottoarea_92",2015,5,158,85,243
"4986","Zona_27-Area_72-Sottoarea_92",2015,6,158,90,248
"4987","Zona_27-Area_72-Sottoarea_92",2015,7,151,100,251
"4988","Zona_27-Area_72-Sottoarea_92",2015,8,131,64,195
"4989","Zona_27-Area_72-Sottoarea_92",2015,9,184,83,267
"4990","Zona_27-Area_72-Sottoarea_92",2015,10,222,88,310
